                0       TOTAL        AMBER     CONTACTS          SOL           HB  | TEMPERATURE
Sim Anneal  19000  2.7302e+03   2.2325e+03   1.1564e+03   1.7773e+03  -2.4360e+03  | 240.000
Sim Anneal  20000  2.7310e+03   2.2250e+03   1.1616e+03   1.7791e+03  -2.4346e+03  | 200.000
Sim Anneal  21000  2.7310e+03   2.2270e+03   1.1592e+03   1.7782e+03  -2.4334e+03  | 160.000
Sim Anneal  22000  2.7302e+03   2.2345e+03   1.1519e+03   1.7779e+03  -2.4341e+03  | 120.000
Sim Anneal  23000  2.7208e+03   2.2336e+03   1.1449e+03   1.7762e+03  -2.4340e+03  | 80.000
Sim Anneal  24000  2.7207e+03   2.2350e+03   1.1430e+03   1.7770e+03  -2.4342e+03  | 40.000
Sim Anneal  25000  2.7189e+03   2.2136e+03   1.1683e+03   1.7707e+03  -2.4337e+03  |  0.000
ILSRR 2718.908805537851 2475.6074611915274 
Sim Anneal      0  3.4737e+11   3.4737e+11   9.3299e+03   1.8675e+03  -2.9665e+03  | -1.000
Sim Anneal   1000  7.3179e+03   2.9129e+03   5.8632e+03   9.8604e+02  -2.4442e+03  | 960.000
Sim Anneal   2000  5.2142e+03   3.4365e+03   2.9389e+03   1.3106e+03  -2.4718e+03  | 920.000
Sim Anneal   3000  4.2496e+03   2.9726e+03   2.2998e+03   1.4255e+03  -2.4483e+03  | 880.000
Sim Anneal   4000  3.9339e+03   2.7814e+03   2.1172e+03   1.4801e+03  -2.4447e+03  | 840.000
Sim Anneal   5000  3.8684e+03   2.7140e+03   1.9638e+03   1.6299e+03  -2.4394e+03  | 800.000
Sim Anneal   6000  3.8285e+03   2.6777e+03   1.9624e+03   1.6280e+03  -2.4396e+03  | 760.000
Sim Anneal   7000  3.6326e+03   2.7439e+03   1.6886e+03   1.6438e+03  -2.4437e+03  | 720.000
Sim Anneal   8000  3.6298e+03   2.7285e+03   1.6972e+03   1.6467e+03  -2.4426e+03  | 680.000
Sim Anneal   9000  3.6205e+03   2.7177e+03   1.6955e+03   1.6498e+03  -2.4425e+03  | 640.000
Sim Anneal  10000  3.6214e+03   2.7141e+03   1.6999e+03   1.6517e+03  -2.4443e+03  | 600.000
Sim Anneal  11000  3.4222e+03   2.8506e+03   1.3147e+03   1.6968e+03  -2.4399e+03  | 560.000
Sim Anneal  12000  3.1129e+03   2.5834e+03   1.2776e+03   1.6717e+03  -2.4198e+03  | 520.000
Sim Anneal  13000  3.0767e+03   2.5445e+03   1.2772e+03   1.6735e+03  -2.4185e+03  | 480.000
Sim Anneal  14000  2.9717e+03   2.5448e+03   1.1200e+03   1.7247e+03  -2.4178e+03  | 440.000
Sim Anneal  15000  2.9536e+03   2.5243e+03   1.1310e+03   1.7160e+03  -2.4177e+03  | 400.000
Sim Anneal  16000  2.8676e+03   2.6914e+03   7.6832e+02   1.8327e+03  -2.4248e+03  | 360.000
Sim Anneal  17000  2.8131e+03   2.6203e+03   8.1403e+02   1.7988e+03  -2.4199e+03  | 320.000
Sim Anneal  18000  2.6546e+03   2.5364e+03   6.8228e+02   1.8578e+03  -2.4218e+03  | 280.000
Sim Anneal  19000  2.6438e+03   2.5252e+03   6.9166e+02   1.8492e+03  -2.4222e+03  | 240.000
Sim Anneal  20000  2.6329e+03   2.5319e+03   7.2903e+02   1.7927e+03  -2.4208e+03  | 200.000
Sim Anneal  21000  2.5760e+03   2.4853e+03   6.7371e+02   1.8380e+03  -2.4210e+03  | 160.000
Sim Anneal  22000  2.5601e+03   2.4398e+03   7.1295e+02   1.8261e+03  -2.4187e+03  | 120.000
Sim Anneal  23000  2.5440e+03   2.4334e+03   6.9832e+02   1.8306e+03  -2.4183e+03  | 80.000
Sim Anneal  24000  2.5411e+03   2.4280e+03   6.9571e+02   1.8351e+03  -2.4176e+03  | 40.000
Sim Anneal  25000  2.5411e+03   2.4280e+03   6.9571e+02   1.8351e+03  -2.4176e+03  |  0.000
ILSRR 2541.103944332289 2475.6074611915274 
Sim Anneal      0  1.8364e+09   1.8363e+09   7.8947e+03   1.3056e+03  -2.5859e+03  | -1.000
Sim Anneal   1000  7.4308e+03   4.2813e+03   3.7481e+03   1.8256e+03  -2.4243e+03  | 960.000
Sim Anneal   2000  5.2543e+03   3.9456e+03   1.9614e+03   1.7661e+03  -2.4189e+03  | 920.000
Sim Anneal   3000  4.6561e+03   3.2921e+03   2.0516e+03   1.7314e+03  -2.4190e+03  | 880.000
Sim Anneal   4000  4.5253e+03   3.0950e+03   2.0890e+03   1.7592e+03  -2.4179e+03  | 840.000
Sim Anneal   5000  4.2797e+03   3.0199e+03   1.9414e+03   1.7287e+03  -2.4102e+03  | 800.000
Sim Anneal   6000  4.1859e+03   2.9733e+03   1.8891e+03   1.7313e+03  -2.4078e+03  | 760.000
Sim Anneal   7000  4.1800e+03   2.9693e+03   1.8860e+03   1.7388e+03  -2.4140e+03  | 720.000
Sim Anneal   8000  4.1317e+03   2.9335e+03   1.9166e+03   1.6955e+03  -2.4139e+03  | 680.000
Sim Anneal   9000  4.1085e+03   2.9672e+03   1.8904e+03   1.6613e+03  -2.4105e+03  | 640.000
Sim Anneal  10000  3.8265e+03   2.8393e+03   1.6574e+03   1.7324e+03  -2.4026e+03  | 600.000
Sim Anneal  11000  3.8031e+03   2.8798e+03   1.5804e+03   1.7466e+03  -2.4037e+03  | 560.000
Sim Anneal  12000  3.7288e+03   2.8026e+03   1.5789e+03   1.7530e+03  -2.4057e+03  | 520.000
Sim Anneal  13000  3.7315e+03   2.8032e+03   1.5988e+03   1.7333e+03  -2.4038e+03  | 480.000
Sim Anneal  14000  3.6577e+03   2.8267e+03   1.4477e+03   1.7913e+03  -2.4081e+03  | 440.000
Sim Anneal  15000  3.6772e+03   2.8298e+03   1.4718e+03   1.7857e+03  -2.4101e+03  | 400.000
Sim Anneal  16000  3.5860e+03   2.8212e+03   1.3563e+03   1.8218e+03  -2.4133e+03  | 360.000
Sim Anneal  17000  3.5538e+03   2.7911e+03   1.3411e+03   1.8315e+03  -2.4099e+03  | 320.000
Sim Anneal  18000  3.5517e+03   2.7838e+03   1.3469e+03   1.8309e+03  -2.4099e+03  | 280.000
Sim Anneal  19000  3.5517e+03   2.7838e+03   1.3469e+03   1.8309e+03  -2.4099e+03  | 240.000
Sim Anneal  20000  3.5517e+03   2.7838e+03   1.3469e+03   1.8309e+03  -2.4099e+03  | 200.000
Sim Anneal  21000  3.5523e+03   2.7515e+03   1.4071e+03   1.8007e+03  -2.4070e+03  | 160.000
Sim Anneal  22000  3.5314e+03   2.7267e+03   1.4326e+03   1.7847e+03  -2.4125e+03  | 120.000
Sim Anneal  23000  3.5149e+03   2.7084e+03   1.4296e+03   1.7865e+03  -2.4095e+03  | 80.000
Sim Anneal  24000  3.5078e+03   2.7061e+03   1.4221e+03   1.7888e+03  -2.4092e+03  | 40.000
Sim Anneal  25000  3.5077e+03   2.7137e+03   1.4142e+03   1.7901e+03  -2.4102e+03  |  0.000
ILSRR 3507.7415752999073 2475.6074611915274 
Sim Anneal      0  1.2562e+12   1.2562e+12   1.3802e+04   1.3583e+03  -2.6715e+03  | -1.000
Sim Anneal   1000  6.4188e+03   3.6339e+03   4.2069e+03   1.0404e+03  -2.4624e+03  | 960.000
Sim Anneal   2000  5.5732e+03   2.9182e+03   4.0535e+03   1.0403e+03  -2.4388e+03  | 920.000
Sim Anneal   3000  4.6022e+03   3.0017e+03   2.8712e+03   1.1635e+03  -2.4343e+03  | 880.000
Sim Anneal   4000  4.5104e+03   3.0224e+03   2.7637e+03   1.1585e+03  -2.4343e+03  | 840.000
Sim Anneal   5000  4.4060e+03   3.1631e+03   2.4988e+03   1.1813e+03  -2.4372e+03  | 800.000
Sim Anneal   6000  4.0708e+03   3.0144e+03   2.1671e+03   1.3240e+03  -2.4346e+03  | 760.000
Sim Anneal   7000  3.9382e+03   2.9853e+03   2.0861e+03   1.3022e+03  -2.4354e+03  | 720.000
Sim Anneal   8000  3.9067e+03   2.9363e+03   2.0335e+03   1.3690e+03  -2.4322e+03  | 680.000
Sim Anneal   9000  3.8043e+03   2.8727e+03   1.9925e+03   1.3748e+03  -2.4357e+03  | 640.000
Sim Anneal  10000  3.7951e+03   2.8733e+03   1.9829e+03   1.3743e+03  -2.4354e+03  | 600.000
Sim Anneal  11000  3.7634e+03   2.8396e+03   1.9917e+03   1.3662e+03  -2.4341e+03  | 560.000
Sim Anneal  12000  3.7294e+03   2.7995e+03   1.9897e+03   1.3716e+03  -2.4314e+03  | 520.000
Sim Anneal  13000  3.6999e+03   2.7786e+03   1.9611e+03   1.3867e+03  -2.4266e+03  | 480.000
Sim Anneal  14000  3.6194e+03   2.8345e+03   1.8399e+03   1.3718e+03  -2.4267e+03  | 440.000
Sim Anneal  15000  3.5166e+03   2.8462e+03   1.6543e+03   1.4440e+03  -2.4279e+03  | 400.000
Sim Anneal  16000  3.4460e+03   2.8112e+03   1.5917e+03   1.4729e+03  -2.4298e+03  | 360.000
Sim Anneal  17000  3.4512e+03   2.7739e+03   1.6292e+03   1.4802e+03  -2.4321e+03  | 320.000
Sim Anneal  18000  3.4232e+03   2.7804e+03   1.5911e+03   1.4825e+03  -2.4307e+03  | 280.000
Sim Anneal  19000  3.4115e+03   2.7826e+03   1.5949e+03   1.4639e+03  -2.4299e+03  | 240.000
Sim Anneal  20000  3.3989e+03   2.7821e+03   1.5748e+03   1.4712e+03  -2.4293e+03  | 200.000
Sim Anneal  21000  3.3392e+03   2.7002e+03   1.5682e+03   1.5098e+03  -2.4389e+03  | 160.000
Sim Anneal  22000  3.3159e+03   2.6645e+03   1.5706e+03   1.5213e+03  -2.4405e+03  | 120.000
Sim Anneal  23000  3.3041e+03   2.6632e+03   1.5566e+03   1.5257e+03  -2.4414e+03  | 80.000
Sim Anneal  24000  3.2661e+03   2.6465e+03   1.5447e+03   1.5151e+03  -2.4402e+03  | 40.000
Sim Anneal  25000  3.2513e+03   2.6018e+03   1.5656e+03   1.5217e+03  -2.4378e+03  |  0.000
ILSRR 3251.3420609901764 2475.6074611915274 
Sim Anneal      0  8.0418e+08   8.0417e+08   5.8896e+03   1.3127e+03  -2.5123e+03  | -1.000
Sim Anneal   1000  5.6192e+03   3.3518e+03   3.1246e+03   1.5440e+03  -2.4012e+03  | 960.000
Sim Anneal   2000  4.5394e+03   3.1195e+03   2.0244e+03   1.7919e+03  -2.3964e+03  | 920.000
Sim Anneal   3000  4.2380e+03   3.1668e+03   1.7638e+03   1.7172e+03  -2.4098e+03  | 880.000
Sim Anneal   4000  4.0224e+03   3.2441e+03   1.4136e+03   1.7726e+03  -2.4079e+03  | 840.000
Sim Anneal   5000  3.8333e+03   3.0129e+03   1.4934e+03   1.7245e+03  -2.3975e+03  | 800.000
Sim Anneal   6000  3.7998e+03   2.9150e+03   1.5492e+03   1.7336e+03  -2.3981e+03  | 760.000
Sim Anneal   7000  3.6655e+03   2.8784e+03   1.4139e+03   1.7773e+03  -2.4041e+03  | 720.000
Sim Anneal   8000  3.5669e+03   2.9706e+03   1.2396e+03   1.7651e+03  -2.4085e+03  | 680.000
Sim Anneal   9000  3.3906e+03   2.7966e+03   1.2353e+03   1.7687e+03  -2.4100e+03  | 640.000
Sim Anneal  10000  3.3683e+03   2.7280e+03   1.3015e+03   1.7495e+03  -2.4107e+03  | 600.000
Sim Anneal  11000  3.3727e+03   2.7444e+03   1.2901e+03   1.7512e+03  -2.4131e+03  | 560.000
Sim Anneal  12000  3.3670e+03   2.7261e+03   1.2999e+03   1.7515e+03  -2.4104e+03  | 520.000
Sim Anneal  13000  3.3793e+03   2.7374e+03   1.3031e+03   1.7511e+03  -2.4122e+03  | 480.000
Sim Anneal  14000  3.3179e+03   2.6617e+03   1.3141e+03   1.7543e+03  -2.4123e+03  | 440.000
Sim Anneal  15000  3.3151e+03   2.6717e+03   1.2970e+03   1.7595e+03  -2.4132e+03  | 400.000
Sim Anneal  16000  3.3124e+03   2.6658e+03   1.3058e+03   1.7541e+03  -2.4133e+03  | 360.000
Sim Anneal  17000  3.2766e+03   2.6509e+03   1.2967e+03   1.7430e+03  -2.4140e+03  | 320.000
Sim Anneal  18000  3.2534e+03   2.6211e+03   1.2989e+03   1.7456e+03  -2.4122e+03  | 280.000
Sim Anneal  19000  3.2534e+03   2.6487e+03   1.2806e+03   1.7372e+03  -2.4132e+03  | 240.000
Sim Anneal  20000  3.2277e+03   2.6331e+03   1.2773e+03   1.7343e+03  -2.4170e+03  | 200.000
Sim Anneal  21000  3.2203e+03   2.6171e+03   1.2813e+03   1.7372e+03  -2.4153e+03  | 160.000
Sim Anneal  22000  3.2060e+03   2.6102e+03   1.2751e+03   1.7358e+03  -2.4150e+03  | 120.000
Sim Anneal  23000  3.2005e+03   2.5962e+03   1.2782e+03   1.7401e+03  -2.4140e+03  | 80.000
Sim Anneal  24000  3.1897e+03   2.5785e+03   1.2864e+03   1.7383e+03  -2.4135e+03  | 40.000
Sim Anneal  25000  3.1792e+03   2.5821e+03   1.2686e+03   1.7421e+03  -2.4136e+03  |  0.000
ILSRR 3179.1892819202235 2475.6074611915274 
Sim Anneal      0  2.5070e+11   2.5070e+11   2.8633e+04   8.0869e+02  -2.5094e+03  | -1.000
Sim Anneal   1000  4.8102e+03   2.9408e+03   2.5621e+03   1.7393e+03  -2.4320e+03  | 960.000
Sim Anneal   2000  4.1073e+03   2.8585e+03   2.2369e+03   1.4402e+03  -2.4284e+03  | 920.000
Sim Anneal   3000  3.2970e+03   2.7843e+03   1.1354e+03   1.8178e+03  -2.4405e+03  | 880.000
Sim Anneal   4000  3.2364e+03   2.7299e+03   1.1219e+03   1.8242e+03  -2.4395e+03  | 840.000
Sim Anneal   5000  3.1818e+03   2.6020e+03   1.1864e+03   1.8236e+03  -2.4302e+03  | 800.000
Sim Anneal   6000  3.1474e+03   2.5659e+03   1.1845e+03   1.8268e+03  -2.4298e+03  | 760.000
Sim Anneal   7000  3.1478e+03   2.5639e+03   1.1869e+03   1.8266e+03  -2.4296e+03  | 720.000
Sim Anneal   8000  3.1009e+03   2.5573e+03   1.1553e+03   1.8225e+03  -2.4341e+03  | 680.000
Sim Anneal   9000  3.0706e+03   2.4874e+03   1.1861e+03   1.8293e+03  -2.4322e+03  | 640.000
Sim Anneal  10000  2.9872e+03   2.4958e+03   1.0438e+03   1.8776e+03  -2.4300e+03  | 600.000
Sim Anneal  11000  2.9620e+03   2.5235e+03   1.0196e+03   1.8515e+03  -2.4327e+03  | 560.000
Sim Anneal  12000  2.9087e+03   2.4035e+03   1.0279e+03   1.9053e+03  -2.4281e+03  | 520.000
Sim Anneal  13000  2.8201e+03   2.4127e+03   9.2675e+02   1.9085e+03  -2.4279e+03  | 480.000
Sim Anneal  14000  2.7981e+03   2.3474e+03   9.7052e+02   1.9057e+03  -2.4255e+03  | 440.000
Sim Anneal  15000  2.7881e+03   2.3599e+03   9.4907e+02   1.9054e+03  -2.4262e+03  | 400.000
Sim Anneal  16000  2.7862e+03   2.3836e+03   9.2103e+02   1.9093e+03  -2.4277e+03  | 360.000
Sim Anneal  17000  2.7468e+03   2.3736e+03   8.7247e+02   1.9283e+03  -2.4276e+03  | 320.000
Sim Anneal  18000  2.7458e+03   2.3868e+03   8.6654e+02   1.9205e+03  -2.4280e+03  | 280.000
Sim Anneal  19000  2.7222e+03   2.4752e+03   7.8729e+02   1.8936e+03  -2.4339e+03  | 240.000
Sim Anneal  20000  2.7036e+03   2.4361e+03   8.3008e+02   1.8691e+03  -2.4317e+03  | 200.000
Sim Anneal  21000  2.7036e+03   2.4361e+03   8.3008e+02   1.8691e+03  -2.4317e+03  | 160.000
Sim Anneal  22000  2.6842e+03   2.3576e+03   8.6237e+02   1.8910e+03  -2.4268e+03  | 120.000
Sim Anneal  23000  2.6842e+03   2.3576e+03   8.6237e+02   1.8910e+03  -2.4268e+03  | 80.000
Sim Anneal  24000  2.6541e+03   2.3461e+03   8.1797e+02   1.9190e+03  -2.4290e+03  | 40.000
Sim Anneal  25000  2.6540e+03   2.3313e+03   8.3141e+02   1.9194e+03  -2.4282e+03  |  0.000
ILSRR 2653.95834133548 2475.6074611915274 
Sim Anneal      0  1.4065e+07   1.4056e+07   9.9116e+03   1.3101e+03  -2.4574e+03  | -1.000
Sim Anneal   1000  5.1231e+03   3.7253e+03   2.2139e+03   1.6174e+03  -2.4335e+03  | 960.000
Sim Anneal   2000  4.1964e+03   3.3115e+03   1.6578e+03   1.6583e+03  -2.4312e+03  | 920.000
Sim Anneal   3000  3.8261e+03   3.4210e+03   1.1478e+03   1.6870e+03  -2.4297e+03  | 880.000
Sim Anneal   4000  3.6444e+03   3.1562e+03   1.3365e+03   1.5907e+03  -2.4390e+03  | 840.000
Sim Anneal   5000  3.5036e+03   3.0966e+03   1.2503e+03   1.5922e+03  -2.4355e+03  | 800.000
Sim Anneal   6000  3.4596e+03   3.1382e+03   1.1714e+03   1.5913e+03  -2.4412e+03  | 760.000
Sim Anneal   7000  3.2850e+03   2.9981e+03   1.1077e+03   1.6247e+03  -2.4454e+03  | 720.000
Sim Anneal   8000  3.2789e+03   2.9844e+03   1.1163e+03   1.6220e+03  -2.4438e+03  | 680.000
Sim Anneal   9000  3.2222e+03   2.9521e+03   1.0941e+03   1.6236e+03  -2.4476e+03  | 640.000
Sim Anneal  10000  3.1821e+03   2.8730e+03   1.1724e+03   1.5788e+03  -2.4421e+03  | 600.000
Sim Anneal  11000  3.1597e+03   2.9113e+03   1.1149e+03   1.5785e+03  -2.4451e+03  | 560.000
Sim Anneal  12000  3.0958e+03   2.8332e+03   1.0713e+03   1.6313e+03  -2.4401e+03  | 520.000
Sim Anneal  13000  3.0748e+03   2.7908e+03   1.0859e+03   1.6351e+03  -2.4370e+03  | 480.000
Sim Anneal  14000  3.0242e+03   2.8148e+03   9.8596e+02   1.6592e+03  -2.4357e+03  | 440.000
Sim Anneal  15000  2.9788e+03   2.7583e+03   1.0096e+03   1.6438e+03  -2.4329e+03  | 400.000
Sim Anneal  16000  2.8666e+03   2.6558e+03   1.0657e+03   1.5774e+03  -2.4323e+03  | 360.000
Sim Anneal  17000  2.8474e+03   2.6316e+03   1.0741e+03   1.5718e+03  -2.4302e+03  | 320.000
Sim Anneal  18000  2.8530e+03   2.6939e+03   9.1948e+02   1.6716e+03  -2.4321e+03  | 280.000
Sim Anneal  19000  2.8007e+03   2.5730e+03   1.0441e+03   1.6158e+03  -2.4323e+03  | 240.000
Sim Anneal  20000  2.7985e+03   2.5771e+03   1.0416e+03   1.6135e+03  -2.4338e+03  | 200.000
Sim Anneal  21000  2.7920e+03   2.5713e+03   1.0379e+03   1.6174e+03  -2.4346e+03  | 160.000
Sim Anneal  22000  2.7535e+03   2.5547e+03   1.0044e+03   1.6303e+03  -2.4359e+03  | 120.000
Sim Anneal  23000  2.7520e+03   2.5585e+03   9.9612e+02   1.6343e+03  -2.4369e+03  | 80.000
Sim Anneal  24000  2.7521e+03   2.5592e+03   9.9533e+02   1.6344e+03  -2.4368e+03  | 40.000
Sim Anneal  25000  2.7371e+03   2.5328e+03   1.0011e+03   1.6367e+03  -2.4335e+03  |  0.000
ILSRR 2737.1167939707693 2475.6074611915274 
Sim Anneal      0  2.3199e+09   2.3198e+09   1.1758e+04   1.2182e+03  -2.7944e+03  | -1.000
Sim Anneal   1000  7.2041e+03   3.4045e+03   4.9251e+03   1.3343e+03  -2.4598e+03  | 960.000
Sim Anneal   2000  4.5700e+03   3.0185e+03   2.4458e+03   1.5446e+03  -2.4389e+03  | 920.000
Sim Anneal   3000  4.3875e+03   2.9797e+03   2.2633e+03   1.5954e+03  -2.4508e+03  | 880.000
Sim Anneal   4000  4.3401e+03   2.8990e+03   2.2964e+03   1.5918e+03  -2.4471e+03  | 840.000
Sim Anneal   5000  4.2306e+03   2.8077e+03   2.2880e+03   1.5782e+03  -2.4434e+03  | 800.000
Sim Anneal   6000  4.1799e+03   2.8288e+03   2.2038e+03   1.5941e+03  -2.4468e+03  | 760.000
Sim Anneal   7000  4.0025e+03   2.5370e+03   2.3158e+03   1.5760e+03  -2.4263e+03  | 720.000
Sim Anneal   8000  3.9816e+03   2.6062e+03   2.2377e+03   1.5667e+03  -2.4290e+03  | 680.000
Sim Anneal   9000  3.8585e+03   2.6627e+03   2.0167e+03   1.6124e+03  -2.4333e+03  | 640.000
Sim Anneal  10000  3.7881e+03   2.6824e+03   1.9318e+03   1.6118e+03  -2.4379e+03  | 600.000
Sim Anneal  11000  3.6796e+03   2.7283e+03   1.7396e+03   1.6541e+03  -2.4425e+03  | 560.000
Sim Anneal  12000  3.6304e+03   2.6126e+03   1.7973e+03   1.6547e+03  -2.4342e+03  | 520.000
Sim Anneal  13000  3.6116e+03   2.5917e+03   1.7961e+03   1.6590e+03  -2.4352e+03  | 480.000
Sim Anneal  14000  3.5992e+03   2.5894e+03   1.7880e+03   1.6573e+03  -2.4355e+03  | 440.000
Sim Anneal  15000  3.5918e+03   2.5992e+03   1.7671e+03   1.6602e+03  -2.4347e+03  | 400.000
Sim Anneal  16000  3.5924e+03   2.5754e+03   1.7873e+03   1.6634e+03  -2.4337e+03  | 360.000
Sim Anneal  17000  3.5601e+03   2.5951e+03   1.7002e+03   1.6992e+03  -2.4344e+03  | 320.000
Sim Anneal  18000  3.5629e+03   2.6204e+03   1.6850e+03   1.6937e+03  -2.4362e+03  | 280.000
Sim Anneal  19000  3.5543e+03   2.5937e+03   1.7056e+03   1.6882e+03  -2.4333e+03  | 240.000
Sim Anneal  20000  3.5447e+03   2.5906e+03   1.7009e+03   1.6870e+03  -2.4338e+03  | 200.000
Sim Anneal  21000  3.5456e+03   2.5758e+03   1.7200e+03   1.6839e+03  -2.4341e+03  | 160.000
Sim Anneal  22000  3.4807e+03   2.5377e+03   1.6672e+03   1.7026e+03  -2.4269e+03  | 120.000
Sim Anneal  23000  3.4569e+03   2.4930e+03   1.6883e+03   1.7011e+03  -2.4255e+03  | 80.000
Sim Anneal  24000  3.4354e+03   2.4810e+03   1.6531e+03   1.7265e+03  -2.4252e+03  | 40.000
Sim Anneal  25000  3.4285e+03   2.4892e+03   1.6503e+03   1.7153e+03  -2.4263e+03  |  0.000
ILSRR 3428.502408602964 2475.6074611915274 
Sim Anneal      0  4.1829e+10   4.1829e+10   9.0824e+03   1.7002e+03  -2.6099e+03  | -1.000
Sim Anneal   1000  6.6330e+03   3.2418e+03   4.4492e+03   1.3888e+03  -2.4468e+03  | 960.000
Sim Anneal   2000  5.0067e+03   3.4586e+03   2.2030e+03   1.8000e+03  -2.4550e+03  | 920.000
Sim Anneal   3000  4.5317e+03   2.9971e+03   2.2537e+03   1.7229e+03  -2.4420e+03  | 880.000
Sim Anneal   4000  4.3143e+03   2.9027e+03   2.0973e+03   1.7620e+03  -2.4477e+03  | 840.000
Sim Anneal   5000  4.2359e+03   2.9565e+03   1.8925e+03   1.8425e+03  -2.4555e+03  | 800.000
Sim Anneal   6000  4.2179e+03   2.9530e+03   1.8799e+03   1.8395e+03  -2.4545e+03  | 760.000
Sim Anneal   7000  4.1673e+03   2.9015e+03   1.9678e+03   1.7525e+03  -2.4543e+03  | 720.000
Sim Anneal   8000  4.0971e+03   3.0057e+03   1.7492e+03   1.7993e+03  -2.4572e+03  | 680.000
Sim Anneal   9000  3.9893e+03   2.8343e+03   1.8452e+03   1.7654e+03  -2.4556e+03  | 640.000
Sim Anneal  10000  3.8622e+03   2.7483e+03   1.7936e+03   1.7759e+03  -2.4557e+03  | 600.000
Sim Anneal  11000  3.6512e+03   2.5144e+03   1.8267e+03   1.7440e+03  -2.4340e+03  | 560.000
Sim Anneal  12000  3.5783e+03   2.5046e+03   1.6955e+03   1.8070e+03  -2.4287e+03  | 520.000
Sim Anneal  13000  3.5714e+03   2.5139e+03   1.6831e+03   1.8038e+03  -2.4295e+03  | 480.000
Sim Anneal  14000  3.5116e+03   2.5163e+03   1.6386e+03   1.7891e+03  -2.4325e+03  | 440.000
Sim Anneal  15000  3.4045e+03   2.4031e+03   1.6212e+03   1.8077e+03  -2.4275e+03  | 400.000
Sim Anneal  16000  3.3782e+03   2.4395e+03   1.5251e+03   1.8432e+03  -2.4296e+03  | 360.000
Sim Anneal  17000  3.3735e+03   2.4309e+03   1.5304e+03   1.8402e+03  -2.4280e+03  | 320.000
Sim Anneal  18000  3.2980e+03   2.4761e+03   1.3998e+03   1.8588e+03  -2.4366e+03  | 280.000
Sim Anneal  19000  3.2980e+03   2.4761e+03   1.3998e+03   1.8588e+03  -2.4366e+03  | 240.000
Sim Anneal  20000  3.2769e+03   2.3754e+03   1.4795e+03   1.8448e+03  -2.4227e+03  | 200.000
Sim Anneal  21000  3.2515e+03   2.3755e+03   1.4650e+03   1.8383e+03  -2.4273e+03  | 160.000
Sim Anneal  22000  3.2467e+03   2.3908e+03   1.4397e+03   1.8446e+03  -2.4285e+03  | 120.000
Sim Anneal  23000  3.2458e+03   2.3926e+03   1.4350e+03   1.8464e+03  -2.4281e+03  | 80.000
Sim Anneal  24000  3.2427e+03   2.3809e+03   1.4491e+03   1.8381e+03  -2.4255e+03  | 40.000
Sim Anneal  25000  3.2413e+03   2.3774e+03   1.4478e+03   1.8427e+03  -2.4265e+03  |  0.000
ILSRR 3241.27965537757 2475.6074611915274 
Sim Anneal      0  2.6515e+12   2.6515e+12   1.7469e+03   2.2186e+03  -2.6335e+03  | -1.000
Sim Anneal   1000  4.9861e+03   3.2021e+03   2.5342e+03   1.6907e+03  -2.4409e+03  | 960.000
Sim Anneal   2000  3.9795e+03   2.7686e+03   1.9256e+03   1.7230e+03  -2.4378e+03  | 920.000
Sim Anneal   3000  3.6459e+03   2.6214e+03   1.6342e+03   1.8249e+03  -2.4346e+03  | 880.000
Sim Anneal   4000  3.4901e+03   2.5152e+03   1.5971e+03   1.8078e+03  -2.4300e+03  | 840.000
Sim Anneal   5000  3.3697e+03   2.4549e+03   1.5194e+03   1.8264e+03  -2.4310e+03  | 800.000
Sim Anneal   6000  3.3104e+03   2.4475e+03   1.5052e+03   1.7886e+03  -2.4309e+03  | 760.000
Sim Anneal   7000  3.2869e+03   2.4898e+03   1.3742e+03   1.8637e+03  -2.4408e+03  | 720.000
Sim Anneal   8000  3.2878e+03   2.4820e+03   1.3913e+03   1.8562e+03  -2.4417e+03  | 680.000
Sim Anneal   9000  3.2508e+03   2.4325e+03   1.4181e+03   1.8383e+03  -2.4382e+03  | 640.000
Sim Anneal  10000  3.1110e+03   2.3888e+03   1.3260e+03   1.8372e+03  -2.4410e+03  | 600.000
Sim Anneal  11000  2.8705e+03   2.4131e+03   9.7008e+02   1.9223e+03  -2.4350e+03  | 560.000
Sim Anneal  12000  2.8519e+03   2.4147e+03   9.4758e+02   1.9256e+03  -2.4360e+03  | 520.000
Sim Anneal  13000  2.8378e+03   2.4413e+03   9.0082e+02   1.9331e+03  -2.4374e+03  | 480.000
Sim Anneal  14000  2.7827e+03   2.3833e+03   9.1269e+02   1.9299e+03  -2.4433e+03  | 440.000
Sim Anneal  15000  2.7572e+03   2.4501e+03   8.5385e+02   1.8976e+03  -2.4444e+03  | 400.000
Sim Anneal  16000  2.7527e+03   2.4446e+03   8.5264e+02   1.8984e+03  -2.4429e+03  | 360.000
Sim Anneal  17000  2.7483e+03   2.4554e+03   8.4548e+02   1.8971e+03  -2.4496e+03  | 320.000
Sim Anneal  18000  2.7286e+03   2.4162e+03   8.5142e+02   1.9104e+03  -2.4495e+03  | 280.000
Sim Anneal  19000  2.7206e+03   2.4136e+03   8.6944e+02   1.8835e+03  -2.4460e+03  | 240.000
Sim Anneal  20000  2.7206e+03   2.4136e+03   8.6944e+02   1.8835e+03  -2.4460e+03  | 200.000
Sim Anneal  21000  2.7043e+03   2.4283e+03   8.2433e+02   1.8979e+03  -2.4462e+03  | 160.000
